instance,strategy,objective,z_eff,z_eq,transit_share,transit_ridership,private_flow,avg_access_min,avg_access_increase_min,coverage,max_zone_access_increase,retained_stops,avg_frequency,avg_wait_min,avg_ivh_min,runtime_sec,mip_gap,kkt_residual,fixed_point_iters,feasible,y_pattern,freq_pattern,strategy_short,mu_car,mu_ebike
route438_mu_c0.0047_e0.0097,Stop-only MILP,10.754934563787538,10.64127283285108,0.5683086546822961,0.3217314413988464,3435.567831506544,7242.800800327348,7.020134043753929,0.568308654682296,1.0,1.1578842455816678,23,3.7,8.55,37.06401889867356,1.148065899964422,0.0045225816296827065,,18,True,101101101111101111111101010111,"3,5,5,3,3,3,3,4,5,3",S,0.004666666666666667,0.00972222222222222
route438_mu_c0.0047_e0.0097,Frequency-only MILP,10.883873053804095,10.883873053804095,1.0292517175900214e-16,0.3082585098926105,3291.6988646512546,7386.669689562683,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.1,6.1,40.48249988537795,0.9049938996322453,0.009954636658999571,,18,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,3",F,0.004666666666666667,0.00972222222222222
route438_mu_c0.0047_e0.0097,Joint MILP,10.48817519460506,10.444693073955413,0.21741060324823358,0.33393198753739506,3565.849794805389,7112.518895938931,6.669235992319867,0.21741060324823347,1.0,1.3277953372173068,24,5.3,6.385714285714285,37.532220922487426,2.694815000053495,0.05130743697171984,,18,True,101101111111101111111110101011,"5,7,7,5,5,5,5,5,7,2",MILP,0.004666666666666667,0.00972222222222222
route438_mu_c0.0047_e0.0118,Current practice,11.369276348937005,11.369276348937005,1.0292517175900214e-16,0.2813457478076899,3004.314394939698,7674.054083457905,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,41.119917426605475,0.015039700083434582,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.004666666666666667,0.011777777777777776
route438_mu_c0.0047_e0.0118,Stop-only MILP,10.866772180709098,10.75013740876669,0.583173859712044,0.31491485993998936,3362.777842815755,7315.590851993016,7.034999248783678,0.5831738597120439,1.0,1.5800777928209468,24,3.7,8.55,38.166594977715064,1.3471645000390708,0.007694036627979593,,18,True,101011111111110111111101011011,"3,5,5,3,3,3,3,4,5,3",S,0.004666666666666667,0.011777777777777776
route438_mu_c0.0047_e0.0118,Frequency-only MILP,10.854077662445716,10.854077662445716,1.0292517175900214e-16,0.309853805652118,3308.734025309701,7369.634647472848,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.1,6.1,41.027686599786186,1.06189989997074,0.00015834598874878142,,18,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,3",F,0.004666666666666667,0.011777777777777776
route438_mu_c0.0047_e0.0118,Joint MILP,10.89038396760937,10.846901846959724,0.21741060324823358,0.31097263369779155,3320.6812867461053,7357.688926141682,6.669235992319867,0.21741060324823347,1.0,1.3277953372173068,26,4.6,7.1,39.10246819867042,2.722990599926561,0.08704787059128453,,19,True,111101111111101111111110101111,"5,4,4,5,5,5,5,5,6,2",MILP,0.004666666666666667,0.011777777777777776
route438_mu_c0.0047_e0.0138,Current practice,11.339909871567379,11.339909871567379,1.0292517175900214e-16,0.28289748854794566,3020.884458924995,7657.48412566595,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,41.68383127026142,0.015973899979144335,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.004666666666666667,0.013833333333333331
route438_mu_c0.0047_e0.0138,Stop-only MILP,11.080109639169853,11.078542850760996,0.007833942044285539,0.2971506560185151,3173.0850752093675,7505.283605924747,6.459659331115919,0.007833942044285383,1.0,0.0,28,3.7,8.55,40.62681621881683,1.3108438001945615,0.003273222113691001,,18,True,101101111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",S,0.004666666666666667,0.013833333333333331
route438_mu_c0.0047_e0.0138,Frequency-only MILP,11.185392844843182,11.185392844843182,1.0292517175900214e-16,0.29242405532596977,3122.6126774198256,7555.757521171392,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,41.711994751021265,1.081531099975109,0.007629632240657206,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.004666666666666667,0.013833333333333331
route438_mu_c0.0047_e0.0138,Joint MILP,10.469717279914597,10.406897549340355,0.314098652871213,0.33559520818838207,3583.610282684299,7094.760042849617,6.7659240419428475,0.31409865287121297,1.0,0.963840023380738,24,5.3,6.385714285714285,38.58454658907236,2.7073086998425424,0.025494266498333005,,19,True,101101101111101111111110111011,"5,7,7,5,5,5,5,5,7,2",MILP,0.004666666666666667,0.013833333333333331
route438_mu_c0.0047_e0.0159,Current practice,11.310902542921257,11.310902542921257,1.0292517175900214e-16,0.28443583289474483,3037.3114712451597,7641.057209549562,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,42.2441294367704,0.015687499660998583,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.004666666666666667,0.015888888888888886
route438_mu_c0.0047_e0.0159,Stop-only MILP,11.122713141289175,11.01739878086,0.5265718021458694,0.29874807436323897,3190.1429016211428,7488.225868444022,6.978397191217503,0.5265718021458693,1.0,1.4394140626286105,27,3.7,8.55,40.71187265459192,1.3198465998284519,0.008668076752170779,,18,True,101010111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",S,0.004666666666666667,0.015888888888888886
route438_mu_c0.0047_e0.0159,Frequency-only MILP,11.157026601212264,11.157026601212264,1.0292517175900214e-16,0.2939058062415128,3138.43536406062,7539.934878426675,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,42.264259695005116,0.9153436999768019,8.72609820905096e-05,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.004666666666666667,0.015888888888888886
route438_mu_c0.0047_e0.0159,Joint MILP,10.656675628320347,10.579583774861584,0.38545926729380847,0.3250934071764966,3471.4681508104386,7206.90218505587,6.837284656365442,0.38545926729380847,1.0,1.3277953372173068,25,5.0,6.6,39.63968298441136,2.7050784998573363,0.07611183238925949,,19,True,101011101111111111111110101111,"5,6,6,5,5,5,5,5,6,2",MILP,0.004666666666666667,0.015888888888888886
route438_mu_c0.0047_e0.0179,Current practice,11.282251234312172,11.282251234312172,1.0292517175900214e-16,0.2859606717556148,3053.594266970249,7624.774500962377,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,42.80080622173516,0.015252500306814909,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.004666666666666667,0.017944444444444443
route438_mu_c0.0047_e0.0179,Stop-only MILP,10.838749525452476,10.590309540361952,1.2421999254526241,0.3249432328333631,3469.8645333954178,7208.504484468967,7.694025314524259,1.242199925452624,1.0,1.1578842455816678,22,3.7,8.55,38.760704721708606,1.9024998997338116,0.0,,18,True,101101011010101111111011110111,"3,5,5,3,3,3,3,4,5,3",S,0.004666666666666667,0.017944444444444443
route438_mu_c0.0047_e0.0179,Frequency-only MILP,11.128997602414296,11.128997602414296,1.0292517175900214e-16,0.2953761450761301,3154.136188262516,7524.234093724143,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,42.81278271383535,0.9324437002651393,0.009646825111112107,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.004666666666666667,0.017944444444444443
route438_mu_c0.0047_e0.0179,Joint MILP,11.475582013201656,11.475582013201656,1.0292517175900214e-16,0.2749247688278288,2935.7487964576912,7742.6214145164195,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,4.1,8.4,42.93652663359247,2.7186757996678352,0.1498802926471411,,19,True,111111111111111111111111111111,"5,4,4,2,5,5,5,3,6,2",MILP,0.004666666666666667,0.017944444444444443
route438_mu_c0.0047_e0.0200,Current practice,11.253952425468771,11.253952425468771,1.0292517175900214e-16,0.28747192603043137,3069.732001439757,7608.636845439459,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,43.3538603925701,0.015922099817544222,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.004666666666666667,0.02
route438_mu_c0.0047_e0.0200,Stop-only MILP,10.876615468494315,10.741154204274752,0.6773063210978179,0.31450452637997467,3358.3961486523103,7319.972870443888,7.129131710169451,0.6773063210978179,1.0,1.3277953372173068,25,3.7,8.55,40.71298645723143,1.9567010002210736,0.0,,18,True,111110101111101111111110101111,"3,5,5,3,3,3,3,4,5,3",S,0.004666666666666667,0.02
route438_mu_c0.0047_e0.0200,Frequency-only MILP,11.10130352488733,11.10130352488733,1.0292517175900214e-16,0.29683489999850715,3169.713315146915,7508.657002370439,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,43.35755418778194,1.1177651002071798,0.0,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.004666666666666667,0.02
route438_mu_c0.0047_e0.0200,Joint MILP,11.357168781528372,11.357168781528372,1.0292517175900214e-16,0.28385950515575115,3031.1572295835967,7647.213048442483,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,4.5,7.75,43.44839664201777,2.719765800051391,0.13638287705812258,,19,True,111111111111111111111111111111,"5,6,4,5,5,5,2,5,6,2",MILP,0.004666666666666667,0.02
route438_mu_c0.0058_e0.0015,Current practice,11.500517339643977,11.500517339643977,1.0292517175900214e-16,0.2744793141004237,2930.9920654238467,7747.375864625028,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,38.63163084692262,0.0169131001457572,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.005833333333333334,0.0015
route438_mu_c0.0058_e0.0015,Stop-only MILP,10.673559514904886,10.573853940276793,0.4985278731404669,0.3255914967542657,3476.786936326557,7201.581314407952,6.950353262212102,0.4985278731404669,1.0,1.3277953372173068,22,3.7,8.55,34.69637222948522,0.6533491001464427,0.0,,18,True,101101101111101111111010101011,"3,5,5,3,3,3,3,4,5,3",S,0.005833333333333334,0.0015
route438_mu_c0.0058_e0.0015,Frequency-only MILP,10.664494444314872,10.664494444314872,1.0292517175900214e-16,0.32011362369300334,3418.292173139832,7260.076047805772,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.3,5.7,38.58115054647042,0.7787933996878564,0.0,,18,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,5",F,0.005833333333333334,0.0015
route438_mu_c0.0058_e0.0015,Joint MILP,10.128903211861903,10.071832360828568,0.28535425516667606,0.3540655618763587,3780.8435797815973,6897.524839225316,6.73717964423831,0.28535425516667595,1.0,0.963840023380738,25,5.3,5.7,36.14874614188845,2.7208279999904335,0.045998644516517695,,18,True,110101111111111111111010111011,"5,6,6,5,5,5,5,5,6,5",MILP,0.005833333333333334,0.0015
route438_mu_c0.0058_e0.0036,Current practice,11.46939139551001,11.46939139551001,1.0292517175900214e-16,0.27609630729050505,2948.258919305006,7730.109179700184,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,39.213542327259326,0.01656450005248189,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.005833333333333334,0.0035555555555555553
route438_mu_c0.0058_e0.0036,Stop-only MILP,10.642612466357757,10.542906891729665,0.4985278731404669,0.3272721660557248,3494.7337473761354,7183.634672689125,6.950353262212102,0.4985278731404669,1.0,1.3277953372173068,22,3.7,8.55,35.23753639607289,0.6787527999840677,0.006639100062801823,,18,True,101101101111101111111010101011,"3,5,5,3,3,3,3,4,5,3",S,0.005833333333333334,0.0035555555555555553
route438_mu_c0.0058_e0.0036,Frequency-only MILP,10.633388687088768,10.633388687088768,1.0292517175900214e-16,0.3218045102580454,3436.3480879249328,7242.020302816118,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.3,5.7,39.126675867669896,0.9278249000199139,0.0,,18,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,5",F,0.005833333333333334,0.0035555555555555553
route438_mu_c0.0058_e0.0036,Joint MILP,10.03126882380268,9.931563249174587,0.4985278731404669,0.3620179950311223,3865.7626147690494,6812.606014883038,6.950353262212102,0.4985278731404669,1.0,1.3277953372173068,22,5.4,5.885714285714285,35.213762817154766,2.726085899863392,0.015072233793246195,,18,True,101101101111101111111010101011,"5,7,7,5,5,5,5,5,7,3",MILP,0.005833333333333334,0.0035555555555555553
route438_mu_c0.0058_e0.0056,Current practice,11.438637472226834,11.438637472226834,1.0292517175900214e-16,0.2777006009882619,2965.3901632901698,7712.978089198073,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,39.791883317127954,0.015945900231599808,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.005833333333333334,0.00561111111111111
route438_mu_c0.0058_e0.0056,Stop-only MILP,10.783167859153513,10.718340631932135,0.3241361361068913,0.31695989568116206,3384.615494044701,7293.753006752336,6.775961525178525,0.3241361361068912,1.0,1.3277953372173068,24,3.7,8.55,36.74252809864675,0.7110794000327587,0.009539953938054133,,18,True,101101101111101111111110101111,"3,5,5,3,3,3,3,4,5,3",S,0.005833333333333334,0.00561111111111111
route438_mu_c0.0058_e0.0056,Frequency-only MILP,10.726222901666267,10.726222901666267,1.0292517175900214e-16,0.31673936384926854,3382.260573231919,7296.107935190959,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.2,5.85,39.69830128291968,0.9165994999930263,0.0015816081681530535,,18,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,4",F,0.005833333333333334,0.00561111111111111
route438_mu_c0.0058_e0.0056,Joint MILP,10.522331217938055,10.424192431718819,0.49069393109618153,0.33537566567706256,3581.265926204068,7097.102675690509,6.942519320167815,0.49069393109618137,1.0,1.3277953372173068,23,5.3,6.385714285714285,36.33484226115205,2.7073539001867175,0.0623330212596251,,18,True,101111101111101111111010101011,"5,7,7,5,5,5,5,5,7,2",MILP,0.005833333333333334,0.00561111111111111
route438_mu_c0.0058_e0.0077,Current practice,11.408254820696358,11.408254820696358,1.0292517175900214e-16,0.27929191970608475,2982.3828556203202,7695.985535913423,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,40.36662290763993,0.016089499928057194,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.005833333333333334,0.007666666666666665
route438_mu_c0.0058_e0.0077,Stop-only MILP,10.764414485421206,10.650752754484747,0.5683086546822961,0.32121317414530154,3430.033581273926,7248.335074765241,7.020134043753929,0.568308654682296,1.0,1.1578842455816678,23,3.7,8.55,36.8849499315892,1.1474317996762693,0.005592953078692107,,18,True,101101101111101111111101010111,"3,5,5,3,3,3,3,4,5,3",S,0.005833333333333334,0.007666666666666665
route438_mu_c0.0058_e0.0077,Frequency-only MILP,10.893237791546898,10.893237791546898,1.0292517175900214e-16,0.3077541720735519,3286.313358093871,7392.055224767838,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.1,6.1,40.302065386652664,0.895811399910599,0.0,,18,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,3",F,0.005833333333333334,0.007666666666666665
route438_mu_c0.0058_e0.0077,Joint MILP,10.841061063060637,10.81686106278688,0.12100000136877871,0.31279967372607265,3340.1910987829588,7338.179089439099,6.572825390440412,0.12100000136877856,1.0,1.3277953372173068,25,4.4,7.5,37.882662410632236,2.7194909998215735,0.08816628485820395,,19,True,101101111111111111111110101011,"5,4,4,5,5,5,5,3,6,2",MILP,0.005833333333333334,0.007666666666666665
route438_mu_c0.0058_e0.0097,Current practice,11.378242021675135,11.378242021675135,1.0292517175900214e-16,0.2808700299507063,2999.234502967623,7679.13401425498,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,40.937736681759574,0.016220899764448404,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.005833333333333334,0.00972222222222222
route438_mu_c0.0058_e0.0097,Stop-only MILP,10.732157394676902,10.673908396082796,0.2912449929705275,0.31943211686742784,3411.0147901252303,7267.353971896809,6.743070382042162,0.2912449929705274,1.0,0.13915321677211268,24,3.7,8.55,37.90586510657397,1.3405162002891302,0.009252938972545484,,18,True,101101101111101111111111011011,"3,5,5,3,3,3,3,4,5,3",S,0.005833333333333334,0.00972222222222222
route438_mu_c0.0058_e0.0097,Frequency-only MILP,10.86315791864335,10.86315791864335,1.0292517175900214e-16,0.30936275281336856,3303.4903807064793,7374.878329277382,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.1,6.1,40.85073203640718,1.2005934999324381,0.0,,18,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,3",F,0.005833333333333334,0.00972222222222222
route438_mu_c0.0058_e0.0097,Joint MILP,10.757900809538823,10.681107129891318,0.38396839823752377,0.32110857127649,3428.9165929882624,7249.453671541194,6.835793787309158,0.38396839823752366,1.0,1.3277953372173068,25,5.0,6.6,38.444013855322375,2.722033000085503,0.06284782171539183,,19,True,111111111111101111111010101011,"5,6,6,5,5,5,5,5,6,2",MILP,0.005833333333333334,0.00972222222222222
route438_mu_c0.0058_e0.0118,Current practice,11.348597050620358,11.348597050620358,1.0292517175900214e-16,0.2824347377803332,3015.943034349573,7662.42559629924,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,41.505206282063895,0.015653599984943867,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.005833333333333334,0.011777777777777776
route438_mu_c0.0058_e0.0118,Stop-only MILP,11.099230623761677,10.969160857241508,0.6503488326008453,0.30174114955017095,3222.1040701808433,7456.264679419733,7.10217422167248,0.6503488326008453,1.0,1.4394140626286105,26,3.7,8.55,39.4994248715865,1.291402000002563,0.007186637507309379,,18,True,101010111111111111111111110111,"3,5,5,3,3,3,3,4,5,3",S,0.005833333333333334,0.011777777777777776
route438_mu_c0.0058_e0.0118,Frequency-only MILP,10.833450318061448,10.833450318061448,1.0292517175900214e-16,0.3109573794877558,3320.5183966254945,7357.850427979243,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.1,6.1,41.39576120579271,0.9624414998106658,0.005482291193861272,,18,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,3",F,0.005833333333333334,0.011777777777777776
route438_mu_c0.0058_e0.0118,Joint MILP,10.994050784545935,10.936539225274322,0.28755779635806894,0.3065371111267436,3273.317129252643,7405.053141634254,6.739383185429703,0.2875577963580688,1.0,1.3277953372173068,26,4.4,7.5,39.485346771893475,2.7331443997099996,0.08826862443579638,,19,True,101111111111111111111010101111,"5,4,4,5,5,5,5,3,6,2",MILP,0.005833333333333334,0.011777777777777776
route438_mu_c0.0058_e0.0138,Current practice,11.319317340488588,11.319317340488588,1.0292517175900214e-16,0.2839858862871397,3032.506774246127,7645.861958646746,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,42.069018977255666,0.01582639990374446,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.005833333333333334,0.013833333333333331
route438_mu_c0.0058_e0.0138,Stop-only MILP,11.007045805159345,10.90173144473017,0.5265718021458694,0.30510846472803393,3258.0615123671305,7420.3073504428685,6.978397191217503,0.5265718021458693,1.0,1.4394140626286105,26,3.7,8.55,40.036371891919416,1.3656208999454975,0.009363823226955349,,18,True,101010111111111111111111111011,"3,5,5,3,3,3,3,4,5,3",S,0.005833333333333334,0.013833333333333331
route438_mu_c0.0058_e0.0138,Frequency-only MILP,11.165093061852346,11.165093061852346,1.0292517175900214e-16,0.2934764737522076,3133.8507922734657,7544.519479144065,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,42.09380762404113,0.9568789000622928,0.0,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.005833333333333334,0.013833333333333331
route438_mu_c0.0058_e0.0138,Joint MILP,11.092136204519107,11.071510489301344,0.10312857608881501,0.2989923332046131,3192.7511882540484,7485.619100717136,6.554953965160449,0.10312857608881487,1.0,0.963840023380738,29,4.9,6.75,41.558407275010325,2.7077179001644254,0.09555763390826322,,19,True,111111111111111111111110111111,"4,6,6,5,5,5,5,5,6,2",MILP,0.005833333333333334,0.013833333333333331
route438_mu_c0.0058_e0.0159,Current practice,11.290401610316728,11.290401610316728,1.0292517175900214e-16,0.2855233606841262,3048.924496919067,7629.445796736944,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,42.62917043571737,0.016300699673593044,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.005833333333333334,0.015888888888888886
route438_mu_c0.0058_e0.0159,Stop-only MILP,11.290401610316728,11.290401610316728,1.0292517175900214e-16,0.2855233606841262,3048.924496919067,7629.445796736944,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,42.62917043571737,1.3747851001098752,0.0023969106992187024,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",S,0.005833333333333334,0.015888888888888886
route438_mu_c0.0058_e0.0159,Frequency-only MILP,11.136799431199462,11.136799431199462,1.0292517175900214e-16,0.2949587964848543,3149.6795849896826,7528.690728238235,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,42.645976872606,0.9237406998872757,0.006418696083704043,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.005833333333333334,0.015888888888888886
route438_mu_c0.0058_e0.0159,Joint MILP,11.361332958288926,11.321425122695272,0.1995391779682699,0.2839416823411747,3032.034748092504,7646.335525885199,6.651364567039904,0.1995391779682698,1.0,0.963840023380738,28,3.8,9.3,41.70415427872079,2.707839500159025,0.12781216514168725,,19,True,111111111111101111111110111111,"2,4,4,2,5,5,5,3,6,2",MILP,0.005833333333333334,0.015888888888888886
route438_mu_c0.0058_e0.0179,Current practice,11.261842775457922,11.261842775457922,1.0292517175900214e-16,0.2870470551721114,3065.19507260544,7613.175258157798,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,43.185651562041194,0.016490900423377752,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.005833333333333334,0.017944444444444443
route438_mu_c0.0058_e0.0179,Stop-only MILP,11.261842775457922,11.261842775457922,1.0292517175900214e-16,0.2870470551721114,3065.19507260544,7613.175258157798,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,43.185651562041194,2.3180015003308654,0.008715765012942382,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",S,0.005833333333333334,0.017944444444444443
route438_mu_c0.0058_e0.0179,Frequency-only MILP,11.108846617969261,11.108846617969261,1.0292517175900214e-16,0.29642940081635566,3165.38324426592,7512.9871062956845,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,43.19434637025707,1.1363019002601504,0.0009773509694509974,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.005833333333333334,0.017944444444444443
route438_mu_c0.0058_e0.0179,Joint MILP,11.882312609543625,11.882312609543625,1.0292517175900214e-16,0.2539791952893104,2712.084182428935,7966.286023538396,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.2,11.1,43.47826818483905,2.715969600249082,0.18381841201604457,,19,True,111111111111111111111111111111,"2,4,4,2,5,2,2,3,6,2",MILP,0.005833333333333334,0.017944444444444443
route438_mu_c0.0058_e0.0200,Current practice,11.233638840546094,11.233638840546094,1.0292517175900214e-16,0.28855691635176184,3081.317931087329,7597.052432905125,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,43.73846708770261,0.018190800212323666,,,19,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.005833333333333334,0.02
route438_mu_c0.0058_e0.0200,Stop-only MILP,11.050939289355298,10.968893692090266,0.4102279863251689,0.30353680193899146,3241.2787133452703,7437.0903683868055,6.862053375396803,0.4102279863251689,1.0,0.986851246067894,27,3.7,8.55,42.20360492832348,2.675795500166714,0.005018615669244409,,18,True,111111011111101111111111101111,"3,5,5,3,3,3,3,4,5,3",S,0.005833333333333334,0.02
route438_mu_c0.0058_e0.0200,Frequency-only MILP,11.08123193645042,11.08123193645042,1.0292517175900214e-16,0.2978881319706743,3180.9601173461633,7497.410266541291,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.0,6.6,43.73891003593656,0.9606238999404013,0.009871726920669885,,19,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,2",F,0.005833333333333334,0.02
route438_mu_c0.0058_e0.0200,Joint MILP,11.157588073516829,11.157588073516829,1.0292517175900214e-16,0.2936973480834643,3136.2093704216622,7542.161002596896,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,4.7,6.95,43.760357404830636,2.723106899764389,0.10189497293966701,,19,True,111111111111111111111111111111,"5,4,6,5,5,5,5,5,5,2",MILP,0.005833333333333334,0.02
route438_mu_c0.0070_e0.0015,Current practice,11.47937914478456,11.47937914478456,1.0292517175900214e-16,0.2755737045096528,2942.6783727014613,7735.68973352491,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,39.01845133668487,0.016213499940931797,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.007000000000000001,0.0015
route438_mu_c0.0070_e0.0015,Stop-only MILP,10.652834284178361,10.553128709550268,0.4985278731404669,0.3267135512391903,3488.768650879677,7189.599769532643,6.950353262212102,0.4985278731404669,1.0,1.3277953372173068,22,3.7,8.55,35.0516079670051,0.6648757001385093,0.0006756576742308266,,18,True,101101101111101111111010101011,"3,5,5,3,3,3,3,4,5,3",S,0.007000000000000001,0.0015
route438_mu_c0.0070_e0.0015,Frequency-only MILP,10.643658687592856,10.643658687592856,1.0292517175900214e-16,0.3212429164781344,3430.351180951068,7248.017209599079,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.3,5.7,38.9396241640406,0.8373040002770722,0.0,,18,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,5",F,0.007000000000000001,0.0015
route438_mu_c0.0070_e0.0015,Joint MILP,10.087257064082108,10.022429836860729,0.3241361361068913,0.35634777253923045,3805.213872917988,6873.154726191155,6.775961525178525,0.3241361361068912,1.0,1.3277953372173068,23,5.4,5.885714285714285,35.516923590057175,2.7242633001878858,0.02288698523775414,,18,True,101101101111101111111110101011,"5,7,7,5,5,5,5,5,7,3",MILP,0.007000000000000001,0.0015
route438_mu_c0.0070_e0.0036,Current practice,11.448323252193475,11.448323252193475,1.0292517175900214e-16,0.2771915759794491,2959.954605179635,7718.413667610116,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,3.7,8.55,39.60051093895636,0.016439099796116352,,,18,True,111111111111111111111111111111,"3,5,5,3,3,3,3,4,5,3",C,0.007000000000000001,0.0035555555555555553
route438_mu_c0.0070_e0.0036,Stop-only MILP,10.728538220959146,10.632164247124495,0.48186986917326347,0.3209905266711292,3427.6560688470804,7250.71246982666,6.933695258244898,0.48186986917326335,1.0,1.3277953372173068,23,3.7,8.55,36.10115767662374,0.678957199677825,0.0053169953218607765,,18,True,101011101111101111111110101011,"3,5,5,3,3,3,3,4,5,3",S,0.007000000000000001,0.0035555555555555553
route438_mu_c0.0070_e0.0036,Frequency-only MILP,10.73616073662572,10.73616073662572,1.0292517175900214e-16,0.31619900241472426,3376.490393128179,7301.878130097748,6.451825389071634,-5.3163375440105906e-17,1.0,0.0,30,5.2,5.85,39.5136899208352,0.8777907998301089,0.0,,18,True,111111111111111111111111111111,"5,6,6,5,5,5,5,5,6,4",F,0.007000000000000001,0.0035555555555555553
