instance,strategy,objective,z_eff,z_eq,transit_share,transit_ridership,private_flow,avg_access_min,avg_access_increase_min,coverage,max_zone_access_increase,retained_stops,avg_frequency,avg_wait_min,avg_ivh_min,runtime_sec,mip_gap,kkt_residual,fixed_point_iters,feasible,y_pattern,freq_pattern,n_stops,instance_id,origins,destinations,od_pairs,periods,total_demand
synthetic_16_stops_s416,Greedy removal,7.292505319740028,7.292505319740028,1.4282243208004593e-16,0.4539892099830895,3438.48855092917,4135.451450038946,7.390205378360687,7.143595729523012e-17,1.0,0.0,13,3.0,11.0,31.470649453127567,0.13301429990679026,,,17,True,1011110111111101,"4,3,4,2,2",16,I17,10,11,110,5,7573.943334594337
synthetic_16_stops_s416,Local search,6.262071358570941,6.262071358570941,1.4282243208004593e-16,0.5264373485842481,3987.206647391181,3586.7338571337596,7.390205378360687,7.143595729523012e-17,1.0,0.0,15,5.6,5.4,32.055422511493326,2.824130699969828,,,17,True,1111110111111111,"6,5,6,5,6",16,I17,10,11,110,5,7573.943334594337
synthetic_16_stops_s416,MILP approximation,5.920168849776971,5.920168849776971,1.4282243208004593e-16,0.5508335586003203,4171.982159631775,3401.9584827411027,7.390205378360687,7.143595729523012e-17,1.0,0.0,13,6.0,5.0,30.985709145586895,5.875483499839902,0.008606757471799602,,17,True,1011110111111101,"6,6,6,6,6",16,I17,10,11,110,5,7573.943334594337
synthetic_20_stops_s417,All-stops baseline,8.33747801215735,8.33747801215735,1.9039878723290725e-16,0.43813409720935975,5017.367468188329,6434.29867985463,7.32448357930797,6.716262191315572e-17,1.0,0.0,20,2.8333333333333335,11.666666666666666,36.75750395675632,0.003954100422561169,,,17,True,11111111111111111111,"4,3,4,2,2,2",20,I18,13,14,182,6,11451.670847226507
synthetic_20_stops_s417,Greedy removal,7.671737405684579,7.671737405684579,1.9039878723290725e-16,0.4774289248506704,5467.358900335117,5984.30759226995,7.32448357930797,6.716262191315572e-17,1.0,0.0,15,2.8333333333333335,11.666666666666666,34.11299912710095,0.2621826999820769,,,17,True,10111011101110111011,"4,3,4,2,2,2",20,I18,13,14,182,6,11451.670847226507
synthetic_20_stops_s417,Local search,6.884341775515786,6.884341775515786,1.9039878723290725e-16,0.5249926462668429,6012.042982262303,5439.624042144385,7.32448357930797,6.716262191315572e-17,1.0,0.0,19,5.0,6.0,35.61122627863045,5.256708099972457,,,17,True,11111111101111111111,"5,5,5,5,5,5",20,I18,13,14,182,6,11451.670847226507
synthetic_20_stops_s417,MILP approximation,6.077462222899811,6.077462222899811,1.9039878723290725e-16,0.5750487020038352,6585.268456472762,4866.398927888732,7.32448357930797,6.716262191315572e-17,1.0,0.0,15,6.0,5.0,33.408360094060974,6.3198245000094175,0.043566675629420654,,17,True,10111011101110111011,"6,6,6,6,6,6",20,I18,13,14,182,6,11451.670847226507
synthetic_24_stops_s418,All-stops baseline,8.965947362036975,8.965947362036975,1.2418566890281049e-16,0.41112131976107247,4664.3418080380225,6681.071175704976,8.228574872815477,-3.478143546882838e-17,1.0,0.0,24,3.25,10.0,42.53548741851269,0.0032305996865034103,,,18,True,111111111111111111111111,"4,3,4,2",24,I19,13,17,221,4,11345.414562175356
synthetic_24_stops_s418,Greedy removal,8.220688934902572,8.16693344025783,0.15358712755640552,0.45656208398308523,5179.886116158823,6165.525006754562,8.382162000371881,0.1535871275564054,1.0,0.031403516856892875,18,3.25,10.0,39.0253571468386,0.30533900018781424,,,17,True,110110111111010101110111,"4,3,4,2",24,I19,13,17,221,4,11345.414562175356
synthetic_24_stops_s418,Local search,8.28259363010158,8.28259363010158,1.2418566890281049e-16,0.45128837539429345,5120.053705938875,6225.359466353624,8.228574872815477,-3.478143546882838e-17,1.0,0.0,23,4.0,7.5,41.51617251080408,90.1403914000839,,,18,True,110111111111111111111111,"4,4,4,4",24,I19,13,17,221,4,11345.414562175356
synthetic_24_stops_s418,MILP approximation,7.03737316037591,6.983617665731169,0.15358712755640552,0.5270874827349654,5980.026002161628,5365.385651186989,8.382162000371881,0.1535871275564054,1.0,0.031403516856892875,18,5.5,5.5,38.15527541581562,6.181188500020653,0.08265536952001162,,17,True,110110111111010101110111,"6,5,6,5",24,I19,13,17,221,4,11345.414562175356
synthetic_28_stops_s419,All-stops baseline,10.097848316603004,10.097848316603004,1.3307731697627537e-16,0.3611061659073572,6547.307509940851,11583.944405867129,8.31596045760106,-2.116794765785572e-18,1.0000000000000002,0.0,28,3.0,11.0,48.82202967597651,0.0048640999011695385,,,18,True,1111111111111111111111111111,"4,3,4,2,2",28,I20,16,20,320,5,18131.253708973167
synthetic_28_stops_s419,Greedy removal,9.025758097990318,8.998302440256468,0.0784447363824245,0.421835127531061,7648.399720622719,10482.852441427094,8.394405193983486,0.07844473638242437,1.0000000000000002,0.07428282131595221,20,3.0,11.0,43.8441319097564,0.6280006999149919,,,18,True,1010101101111111010111101011,"4,3,4,2,2",28,I20,16,20,320,5,18131.253708973167
synthetic_28_stops_s419,Local search,9.183191435077829,9.183191435077829,1.3307731697627537e-16,0.4113236772238115,7457.813948252714,10673.438342434813,8.31596045760106,-2.116794765785572e-18,1.0000000000000002,0.0,27,4.0,7.5,47.42016706585183,7.562140699941665,,,18,True,1110111111111111111111111111,"4,4,4,4,4",28,I20,16,20,320,5,18131.253708973167
synthetic_28_stops_s419,MILP approximation,7.768359689381722,7.740904031647873,0.0784447363824245,0.49340931780855657,8946.129523558311,9185.122963603255,8.394405193983486,0.07844473638242437,1.0000000000000002,0.07428282131595221,20,5.0,6.0,42.608099884485554,6.236236600205302,0.08288658730759567,,18,True,1010101101111111010111101011,"5,5,5,5,5",28,I20,16,20,320,5,18131.253708973167
synthetic_12_stops_s420,All-stops baseline,6.823410059193554,6.823410059193554,1.0970562784329135e-16,0.45734311955936857,2851.756742946969,3383.726411729181,6.393360214089084,-7.494898336606301e-17,1.0000000000000002,0.0,12,2.8333333333333335,11.666666666666666,28.911026408595372,0.0029517002403736115,,,17,True,111111111111,"4,3,4,2,2,2",12,I21,9,9,81,6,6235.486270558788
synthetic_12_stops_s420,Greedy removal,6.458575003704722,6.458575003704722,1.0970562784329135e-16,0.48474527601442907,3022.622513306203,3212.860797787544,6.393360214089084,-7.494898336606301e-17,1.0000000000000002,0.0,9,2.8333333333333335,11.666666666666666,27.353313089997446,0.06465940037742257,,,17,True,111011010111,"4,3,4,2,2,2",12,I21,9,9,81,6,6235.486270558788
synthetic_12_stops_s420,Local search,5.298906177658803,5.298906177658803,1.0970562784329135e-16,0.574086825719188,3579.710519880673,2655.773332523132,6.393360214089084,-7.494898336606301e-17,1.0000000000000002,0.0,11,6.0,5.0,28.104929405224055,2.246420199982822,,,17,True,111111110111,"6,6,6,6,6,6",12,I21,9,9,81,6,6235.486270558788
synthetic_12_stops_s420,MILP approximation,4.882715601226302,4.882715601226302,1.0970562784329135e-16,0.606203815842139,3779.975570844006,2455.50844407333,6.393360214089084,-7.494898336606301e-17,1.0000000000000002,0.0,9,7.0,4.285714285714286,27.080239189106464,0.7780475001782179,0.00989096638014839,,17,True,111011010111,"7,7,7,7,7,7",12,I21,9,9,81,6,6235.486270558788
synthetic_16_stops_s421,All-stops baseline,8.130849830510908,8.130849830510908,8.45650548247064e-17,0.4186920436389918,2590.423268135399,3596.515485607878,9.509076614523222,-4.19571160434729e-17,0.9999999999999999,0.0,16,3.25,10.0,33.35828744112936,0.002148000057786703,,,17,True,1111111111111111,"4,3,4,2",16,I22,9,12,108,4,6186.941709283914
synthetic_16_stops_s421,Greedy removal,7.600428403404458,7.600428403404458,8.45650548247064e-17,0.4531744274032707,2803.7637664821505,3383.1751794983156,9.509076614523222,-4.19571160434729e-17,0.9999999999999999,0.0,12,3.25,10.0,31.206903564611626,0.08600939996540546,,,17,True,1111101011010111,"4,3,4,2",16,I22,9,12,108,4,6186.941709283914
synthetic_16_stops_s421,Local search,6.8844441448750215,6.8844441448750215,8.45650548247064e-17,0.501335106155071,3101.7310785990876,3085.2081487859,9.509076614523222,-4.19571160434729e-17,0.9999999999999999,0.0,15,5.5,5.5,32.40510001336259,40.789271200075746,,,17,True,1111111111011111,"6,5,6,5",16,I22,9,12,108,4,6186.941709283914
synthetic_16_stops_s421,MILP approximation,6.254324454497349,6.254324454497349,8.45650548247064e-17,0.5437493487480988,3364.1455251655775,2822.7939038354843,9.509076614523222,-4.19571160434729e-17,0.9999999999999999,0.0,12,6.5,4.642857142857142,30.766056213727676,0.4040040001273155,0.009968509386682653,,17,True,1111101011010111,"7,6,7,6",16,I22,9,12,108,4,6186.941709283914
synthetic_20_stops_s422,All-stops baseline,8.273929589567265,8.273929589567265,1.7043308514212833e-16,0.44273277454268584,4664.921859911599,5871.727623071224,6.925164777296396,4.72715547466388e-17,1.0,0.0,20,3.0,11.0,37.32812352863213,0.003282199613749981,,,17,True,11111111111111111111,"4,3,4,2,2",20,I23,12,15,180,5,10536.653548475511
synthetic_20_stops_s422,Greedy removal,7.568247945280608,7.568247945280608,1.7043308514212833e-16,0.4850628341814974,5110.939033012063,5425.710771555179,6.925164777296396,4.72715547466388e-17,1.0,0.0,15,3.0,11.0,34.513241568340064,0.22152369981631637,,,17,True,11111101101010111011,"4,3,4,2,2",20,I23,12,15,180,5,10536.653548475511
synthetic_20_stops_s422,Local search,6.873116847191959,6.873116847191959,1.7043308514212833e-16,0.5276280239686287,5559.433691024175,4977.216526824515,6.925164777296396,4.72715547466388e-17,1.0,0.0,19,5.0,6.0,36.077252848567966,3.6333856997080147,,,17,True,11111111111111111011,"5,5,5,5,5",20,I23,12,15,180,5,10536.653548475511
synthetic_20_stops_s422,MILP approximation,6.031325622311839,6.031325622311839,1.7043308514212833e-16,0.5803626731366607,6115.080419308129,4421.570118956755,6.925164777296396,4.72715547466388e-17,1.0,0.0,15,6.0,5.0,33.721926740611465,6.148884300142527,0.040051204275341507,,17,True,11111101101010111011,"6,6,6,6,6",20,I23,12,15,180,5,10536.653548475511
synthetic_24_stops_s423,All-stops baseline,9.903595899869227,9.903595899869227,1.746122401071011e-16,0.34819797479963743,6210.387258855564,11625.404208399654,9.49588078285818,-2.677130650067072e-17,1.0000000000000002,0.0,24,2.8333333333333335,11.666666666666666,44.03547186667299,0.005191300064325333,,,18,True,111111111111111111111111,"4,3,4,2,2,2",24,I24,15,18,270,6,17835.793738976194
synthetic_24_stops_s423,Greedy removal,9.195171272876653,9.067346689736201,0.36521309468700563,0.3967241086630754,7075.889373393791,10759.902324149796,9.861093877545184,0.3652130946870055,1.0000000000000002,0.17818703001714517,17,2.8333333333333335,11.666666666666666,40.019792176137116,0.5159262996166945,,,18,True,101011011111110101101011,"4,3,4,2,2,2",24,I24,15,18,270,6,17835.793738976194
synthetic_24_stops_s423,Local search,8.912311394414484,8.912311394414484,1.746122401071011e-16,0.4067440210651802,7254.602464280342,10581.189469308585,9.49588078285818,-2.677130650067072e-17,1.0000000000000002,0.0,23,4.0,7.5,42.724938313836816,8.45608860021457,,,18,True,111111111111111111101111,"4,4,4,4,4,4",24,I24,15,18,270,6,17835.793738976194
synthetic_24_stops_s423,MILP approximation,7.904433284533333,7.84972303056201,0.15631501134663794,0.4706469406711092,8394.361757690069,9441.427977794381,9.652195794204816,0.15631501134663783,1.0000000000000002,0.17818703001714517,19,5.333333333333333,5.666666666666667,40.00281695720315,6.248836199752986,0.32973135965745803,,17,True,101011011111111111101011,"5,5,6,5,6,5",24,I24,15,18,270,6,17835.793738976194
synthetic_28_stops_s424,All-stops baseline,9.64305690153118,9.64305690153118,1.9262248452496676e-16,0.3596084681657928,4573.111316716097,8143.804749838034,8.891190460708769,-2.836976343446868e-17,1.0,0.0,28,3.25,10.0,46.96830817409486,0.003405500203371048,,,18,True,1111111111111111111111111111,"4,3,4,2",28,I25,15,17,255,4,12716.91776348193
synthetic_28_stops_s424,Greedy removal,8.615901901160447,8.596527719611435,0.055354804425746584,0.41824696913449877,5318.812311308986,7398.103983711697,8.946545265134514,0.05535480442574638,1.0,0.09308880947342474,20,3.25,10.0,42.25096275094519,0.4665968003682792,,,18,True,1010111111101010111011101011,"4,3,4,2",28,I25,15,17,255,4,12716.91776348193
synthetic_28_stops_s424,Local search,8.997198873300464,8.997198873300464,1.9262248452496676e-16,0.3955736193893517,5030.477187177286,7686.439096850303,8.891190460708769,-2.836976343446868e-17,1.0,0.0,27,4.0,7.5,45.93167925474641,113.87762769963592,,,18,True,1111111111111111111111101111,"4,4,4,4",28,I25,15,17,255,4,12716.91776348193
synthetic_28_stops_s424,MILP approximation,7.654811322152234,7.635437140603223,0.055354804425746584,0.4742845330824532,6031.437403700982,6685.479119900506,8.946545265134514,0.05535480442574638,1.0,0.09308880947342474,20,5.0,6.0,41.445294770849074,6.340342899784446,0.10070628280289338,,18,True,1010111111101010111011101011,"5,5,5,5",28,I25,15,17,255,4,12716.91776348193
synthetic_12_stops_s425,All-stops baseline,7.049837650871147,7.049837650871147,1.2252657266679166e-16,0.4698759366979159,2607.6277517175486,2941.9785883554423,7.6675264239247936,8.68383143260804e-19,1.0000000000000002,0.0,12,3.0,11.0,28.93071379485832,0.0024597998708486557,,,17,True,111111111111,"4,3,4,2,2",12,I26,8,10,80,5,5549.609052216686
synthetic_12_stops_s425,Greedy removal,6.701673491423287,6.689493018750571,0.03480135049347567,0.4949482315374372,2746.769186118802,2802.8372810448527,7.702327774418268,0.034801350493475554,1.0000000000000002,0.0,9,3.0,11.0,27.44871215495106,0.05502619966864586,,,17,True,111101011011,"4,3,4,2,2",12,I26,8,10,80,5,5549.609052216686
synthetic_12_stops_s425,Local search,5.547888311163633,5.547888311163633,1.2252657266679166e-16,0.5768620520461992,3201.3588659158804,2348.248039983064,7.6675264239247936,8.68383143260804e-19,1.0000000000000002,0.0,11,6.0,5.0,28.13821329807272,1.5489753000438213,,,17,True,111111011111,"6,6,6,6,6",12,I26,8,10,80,5,5549.609052216686
synthetic_12_stops_s425,MILP approximation,5.141461542683538,5.129281070010821,0.03480135049347567,0.6069960593210445,3368.5908254679252,2181.01365835006,7.702327774418268,0.034801350493475554,1.0000000000000002,0.0,9,7.0,4.285714285714286,27.160968956072814,0.6663965997286141,0.00988315025625163,,16,True,111101011011,"7,7,7,7,7",12,I26,8,10,80,5,5549.609052216686
synthetic_16_stops_s426,All-stops baseline,7.659336274820821,7.659336274820821,1.2381455904177192e-16,0.42917539307317265,4524.539758019436,6017.858418429145,7.109315574322813,-4.837591185021077e-17,1.0,0.0,16,2.8333333333333335,11.666666666666666,33.72357715512621,0.003531600348651409,,,17,True,1111111111111111,"4,3,4,2,2,2",16,I27,11,13,143,6,10542.402549272017
synthetic_16_stops_s426,Greedy removal,7.159790920580955,7.156921707962577,0.008197750338222343,0.46355015078661016,4886.932291368187,5655.466155958856,7.117513324661035,0.008197750338222195,1.0,0.0,12,2.8333333333333335,11.666666666666666,31.555076872618514,0.1350810001604259,,,17,True,1110110111101011,"4,3,4,2,2,2",16,I27,11,13,143,6,10542.402549272017
synthetic_16_stops_s426,Local search,6.154561417086162,6.154561417086162,1.2381455904177192e-16,0.5343393128535378,5633.220134003394,4909.178956690707,7.109315574322813,-4.837591185021077e-17,1.0,0.0,15,5.5,5.5,32.52801656829763,5.345239599701017,,,17,True,1111111111111011,"6,5,6,5,6,5",16,I27,11,13,143,6,10542.402549272017
synthetic_16_stops_s426,MILP approximation,5.565833581216685,5.5629643685983075,0.008197750338222343,0.576393872856832,6076.576234590637,4465.823120989831,7.117513324661035,0.008197750338222195,1.0,0.0,12,6.5,4.642857142857142,30.865784269428598,4.650826599914581,0.00996160090786363,,17,True,1110110111101011,"7,6,7,6,7,6",16,I27,11,13,143,6,10542.402549272017
synthetic_20_stops_s427,All-stops baseline,8.364624226158714,8.364624226158714,2.229717306810373e-16,0.4326097070281418,3844.739421240721,5042.575669874065,8.407447620808504,4.0254159417209307e-17,1.0,0.0,20,3.25,10.0,37.90033158915068,0.0027728998102247715,,,18,True,11111111111111111111,"4,3,4,2",20,I28,11,16,176,4,8887.316578383241
synthetic_20_stops_s427,Greedy removal,7.535593383503534,7.528582335454741,0.02003156585369352,0.48232977210181943,4286.6173798483105,4600.696047040713,8.427479186662197,0.020031565853693346,1.0,0.0,14,3.25,10.0,34.46224614016482,0.18340760003775358,,,17,True,11101011011011010111,"4,3,4,2",20,I28,11,16,176,4,8887.316578383241
synthetic_20_stops_s427,Local search,7.230943201996298,7.230943201996298,2.229717306810373e-16,0.5017534773795375,4459.241997776604,4428.071621028872,8.407447620808504,4.0254159417209307e-17,1.0,0.0,19,5.0,6.0,36.75412290374389,64.44460020028055,,,17,True,11111111111011111111,"5,5,5,5",20,I28,11,16,176,4,8887.316578383241
synthetic_20_stops_s427,MILP approximation,6.2624879758911165,6.255476927842324,0.02003156585369352,0.5620742447582554,4995.331753722283,3891.9821910087167,8.427479186662197,0.020031565853693346,1.0,0.0,14,6.0,5.0,33.77333849929124,2.828912700060755,0.00971403377988745,,17,True,11101011011011010111,"6,6,6,6",20,I28,11,16,176,4,8887.316578383241
synthetic_24_stops_s428,All-stops baseline,9.482606219363678,9.482606219363678,1.7050150513486606e-16,0.3882395637588551,4535.441694241321,7146.626114907369,8.387392234441208,1.0537044687861317e-18,1.0000000000000002,0.0,24,3.0,11.0,41.27532863434604,0.0038247001357376575,,,18,True,111111111111111111111111,"4,3,4,2,2",24,I29,14,15,210,5,11682.069829076958
synthetic_24_stops_s428,Greedy removal,8.567664540474377,8.527335966076183,0.11522449828055516,0.44205606308630785,5164.129797341097,6517.935777165483,8.502616732721766,0.11522449828055499,1.0000000000000002,0.0,17,3.0,11.0,37.384747027420964,0.3627357999794185,,,17,True,111010111101110101110101,"4,3,4,2,2",24,I29,14,15,210,5,11682.069829076958
synthetic_24_stops_s428,Local search,8.220502645542444,8.220502645542444,1.7050150513486606e-16,0.46003310183667145,5374.1388193428675,6307.929328614615,8.387392234441208,1.0537044687861317e-18,1.0000000000000002,0.0,23,4.6,6.6,40.03830278786898,7.50438280031085,,,18,True,111111111111110111111111,"5,4,5,4,5",24,I29,14,15,210,5,11682.069829076958
synthetic_24_stops_s428,MILP approximation,7.077652735131455,7.03732416073326,0.11522449828055516,0.5294868658484286,6185.502540420446,5496.563817926124,8.502616732721766,0.11522449828055499,1.0000000000000002,0.0,17,5.6,5.4,36.522426215590556,6.3122624000534415,0.07631544202472702,,17,True,111010111101110101110101,"6,5,6,5,6",24,I29,14,15,210,5,11682.069829076958
synthetic_28_stops_s429,All-stops baseline,9.615355948401636,9.615355948401636,1.4535526676795032e-16,0.369035377202647,6524.654843090089,11155.63908214946,7.498648540544839,3.5076598651761503e-17,1.0000000000000002,0.0,28,2.8333333333333335,11.666666666666666,46.16483512496649,0.005790000315755606,,,18,True,1111111111111111111111111111,"4,3,4,2,2,2",28,I30,17,18,306,6,17680.296378488478
synthetic_28_stops_s429,Greedy removal,8.61756305285089,8.576385440660216,0.11765032054478326,0.4266519311668991,7543.332593485241,10136.96163029346,7.616298861089623,0.11765032054478317,1.0000000000000002,0.21716778029459716,20,2.8333333333333335,11.666666666666666,41.54208326796569,0.7609207001514733,,,18,True,1111011010110111101101110101,"4,3,4,2,2,2",28,I30,17,18,306,6,17680.296378488478
synthetic_28_stops_s429,Local search,8.62698763050245,8.62698763050245,1.4535526676795032e-16,0.4237922670675427,7492.772884665697,10187.521496444602,7.498648540544839,3.5076598651761503e-17,1.0000000000000002,0.0,27,4.0,7.5,44.90770548135824,10.83831619983539,,,18,True,1111111111111111111111111101,"4,4,4,4,4,4",28,I30,17,18,306,6,17680.296378488478
synthetic_28_stops_s429,MILP approximation,7.3080518948032305,7.266874282612556,0.11765032054478326,0.5026240547568498,8886.542255058726,8793.752417913693,7.616298861089623,0.11765032054478317,1.0000000000000002,0.21716778029459716,20,5.0,6.0,40.53093911954419,6.423702100291848,0.10709758694438741,,18,True,1111011010110111101101110101,"5,5,5,5,5,5",28,I30,17,18,306,6,17680.296378488478
synthetic_12_stops_s430,All-stops baseline,7.572763934879075,7.572763934879075,1.7031940202914013e-16,0.42133013278143844,2039.3479303050653,2800.910816782701,10.34474447474806,-3.252644555794689e-17,1.0,0.0,12,3.25,10.0,29.52894345153298,0.002004999667406082,,,17,True,111111111111,"4,3,4,2",12,I31,7,11,77,4,4840.261285947379
synthetic_12_stops_s430,Greedy removal,7.320394296405191,7.320394296405191,1.7031940202914013e-16,0.43913403956006575,2125.523491024271,2714.735340188552,10.34474447474806,-3.252644555794689e-17,1.0,0.0,10,3.25,10.0,28.467533266083144,0.04420469980686903,,,17,True,111011011111,"4,3,4,2",12,I31,7,11,77,4,4840.261285947379
synthetic_12_stops_s430,Local search,6.2916497806012135,6.2916497806012135,1.7031940202914013e-16,0.5148806745217352,2492.1569957700285,2348.1021984200343,10.34474447474806,-3.252644555794689e-17,1.0,0.0,11,6.0,5.0,28.707533933643496,27.60560439992696,,,17,True,111111011111,"6,6,6,6",12,I31,7,11,77,4,4840.261285947379
synthetic_12_stops_s430,MILP approximation,5.860145214520762,5.860145214520762,1.7031940202914013e-16,0.5462303377444849,2643.897556994592,2196.3617653385363,10.34474447474806,-3.252644555794689e-17,1.0,0.0,9,7.0,4.285714285714286,27.706717257026526,0.24132279958575964,0.00999897697990543,,17,True,111010101111,"7,7,7,7",12,I31,7,11,77,4,4840.261285947379
synthetic_16_stops_s431,All-stops baseline,7.841670190804951,7.841670190804951,1.6877196737246088e-16,0.4291086142899563,4018.1599125785233,5345.807787730591,7.891067823247836,5.0551067523210225e-17,0.9999999999999998,0.0,16,3.0,11.0,33.927746189690595,0.0030526998452842236,,,18,True,1111111111111111,"4,3,4,2,2",16,I32,10,14,140,5,9363.96935127334
synthetic_16_stops_s431,Greedy removal,7.601967735238068,7.601967735238068,1.6877196737246088e-16,0.4452385575552286,4169.200206952311,5194.767542532017,7.891067823247836,5.0551067523210225e-17,0.9999999999999998,0.0,14,3.0,11.0,32.89922899936569,0.10159979993477464,,,18,True,1111011111011111,"4,3,4,2,2",16,I32,10,14,140,5,9363.96935127334
synthetic_16_stops_s431,Local search,6.414668100327424,6.414668100327424,1.6877196737246088e-16,0.5270946965563199,4935.6985837721,4428.26767087373,7.891067823247836,5.0551067523210225e-17,0.9999999999999998,0.0,15,5.6,5.4,32.776831700103756,3.6049867998808622,,,17,True,1111011111111111,"6,5,6,5,6",16,I32,10,14,140,5,9363.96935127334
synthetic_16_stops_s431,MILP approximation,6.202992119517148,6.202992119517148,1.6877196737246088e-16,0.5420939005715107,5076.150670463843,4287.815678245113,7.891067823247836,5.0551067523210225e-17,0.9999999999999998,0.0,14,6.0,5.0,32.233769810974266,6.110431499779224,0.05053666936565808,,17,True,1111011111011111,"6,6,6,6,6",16,I32,10,14,140,5,9363.96935127334
synthetic_20_stops_s432,All-stops baseline,8.810349381612285,8.810349381612285,1.1455180064299885e-16,0.38091569548057663,4531.539595561828,7364.8952371718115,8.745264826883988,-1.5495011645590304e-17,0.9999999999999999,0.0,20,2.8333333333333335,11.666666666666666,37.54561827422793,0.004229099955409765,,,18,True,11111111111111111111,"4,3,4,2,2,2",20,I33,13,13,169,6,11896.437057666206
synthetic_20_stops_s432,Greedy removal,8.20729321224147,8.1881983131605,0.05455685451705662,0.4196900079515422,4992.815763326951,6903.619234543337,8.799821681401044,0.054556854517056504,0.9999999999999999,0.0,15,2.8333333333333335,11.666666666666666,34.87086984207244,0.266631199978292,,,18,True,10111101101101110111,"4,3,4,2,2,2",20,I33,13,13,169,6,11896.437057666206
synthetic_20_stops_s432,Local search,7.4177584309799425,7.4177584309799425,1.1455180064299885e-16,0.4696449326645415,5587.101380895601,6309.333890776981,8.745264826883988,-1.5495011645590304e-17,0.9999999999999999,0.0,19,5.0,6.0,36.339766251180656,5.28228300018236,,,18,True,11111111111101111111,"5,5,5,5,5,5",20,I33,13,13,169,6,11896.437057666206
synthetic_20_stops_s432,MILP approximation,6.649672619381546,6.630577720300576,0.05455685451705662,0.5208422108605644,6196.1665784784145,5700.266677361604,8.799821681401044,0.054556854517056504,0.9999999999999999,0.0,15,6.0,5.0,34.10463571265147,6.155700299888849,0.050582516908284345,,17,True,10111101101101110111,"6,6,6,6,6,6",20,I33,13,13,169,6,11896.437057666206
synthetic_24_stops_s433,All-stops baseline,9.342005789824524,9.342005789824524,1.7975818734469147e-16,0.40219470701381554,3955.7642129859887,5879.679871497909,9.064565103491537,7.544719789267062e-17,0.9999999999999998,0.0,24,3.25,10.0,41.62213008415939,0.0031451997347176075,,,18,True,111111111111111111111111,"4,3,4,2",24,I34,13,16,208,4,9835.445728156006
synthetic_24_stops_s433,Greedy removal,8.441178680702887,8.386013312013802,0.15761533911167352,0.4552920340748322,4478.0000916047675,5357.444167545105,9.22218044260321,0.15761533911167344,0.9999999999999998,0.2121971339334556,17,3.25,10.0,37.65723622452224,0.303574999794364,,,18,True,111111101010101111010101,"4,3,4,2",24,I34,13,16,208,4,9835.445728156006
synthetic_24_stops_s433,Local search,8.620245083316961,8.620245083316961,1.7975818734469147e-16,0.4425134576759317,4352.317096950286,5483.127166051641,9.064565103491537,7.544719789267062e-17,0.9999999999999998,0.0,23,4.0,7.5,40.66988104172913,85.68962449999526,,,18,True,111111111111101111111111,"4,4,4,4",24,I34,13,16,208,4,9835.445728156006
synthetic_24_stops_s433,MILP approximation,7.208870378735596,7.15370501004651,0.15761533911167352,0.5261875906438149,5175.289490606411,4660.154992295912,9.22218044260321,0.15761533911167344,0.9999999999999998,0.2121971339334556,17,5.5,5.5,36.91874398868908,6.113188600167632,0.09434806301929084,,18,True,111111101010101111010101,"6,5,6,5",24,I34,13,16,208,4,9835.445728156006
synthetic_28_stops_s434,All-stops baseline,10.780876939963047,10.780876939963047,2.0109313477105443e-16,0.336150691150384,5391.358649316043,10647.156280853498,10.751527602025433,-1.60002264300989e-17,0.9999999999999999,0.0,28,3.0,11.0,47.73401446642567,0.004754900000989437,,,18,True,1111111111111111111111111111,"4,3,4,2,2",28,I35,16,19,304,5,16038.517222337367
synthetic_28_stops_s434,Greedy removal,9.725131663223937,9.710893000515874,0.040681893451609885,0.39267065569913584,6297.855074137096,9740.660169850165,10.792209495477044,0.04068189345160969,0.9999999999999999,0.0,20,3.0,11.0,43.07861130471785,0.6441774996928871,,,18,True,1111111101010111011010101101,"4,3,4,2,2",28,I35,16,19,304,5,16038.517222337367
synthetic_28_stops_s434,Local search,9.889081586120863,9.889081586120863,2.0109313477105443e-16,0.383665822564576,6153.430902824184,9885.08442981158,10.751527602025433,-1.60002264300989e-17,0.9999999999999999,0.0,27,4.0,7.5,46.501609658920884,7.5182976997457445,,,18,True,1111111111011111111111111111,"4,4,4,4,4",28,I35,16,19,304,5,16038.517222337367
synthetic_28_stops_s434,MILP approximation,8.477809414377933,8.46357075166987,0.040681893451609885,0.46168719580995937,7404.778041330677,8633.737601591565,10.792209495477044,0.04068189345160969,0.9999999999999999,0.0,20,5.0,6.0,42.04473181500568,6.241129099857062,0.11584037056811021,,18,True,1111111101010111011010101101,"5,5,5,5,5",28,I35,16,19,304,5,16038.517222337367
synthetic_12_stops_s435,All-stops baseline,7.4718988882025705,7.4718988882025705,9.485969975551138e-17,0.3879133381052878,3259.9250322692865,5143.816405485984,9.485234201803088,-2.5756443594292167e-17,0.9999999999999998,0.0,12,2.8333333333333335,11.666666666666666,30.320947506421813,0.00319859990850091,,,17,True,111111111111,"4,3,4,2,2,2",12,I36,9,12,108,6,8403.745661832527
synthetic_12_stops_s435,Greedy removal,7.121869707450292,7.121869707450292,9.485969975551138e-17,0.4148128141278693,3485.981387199624,4917.760256409845,9.485234201803088,-2.5756443594292167e-17,0.9999999999999998,0.0,9,2.8333333333333335,11.666666666666666,28.690113791184363,0.07359529985114932,,,17,True,101111011011,"4,3,4,2,2,2",12,I36,9,12,108,6,8403.745661832527
